date,rain_7d,rain_30d,rain_60d,rain_deficit_30d,temp_max_7d,temp_max_30d,hot_days_30d,ndvi,ndvi_30d_lag,ndvi_change_30d,ndvi_90d_avg,ndvi_deviation,fire_30d,fire_90d,days_since_fire,doy_sin,doy_cos,dry_season,park_id,ecosystem_id,fire_within_30d,drought_within_30d,vegetation_within_30d,park,ecosystem,ndvi_missing,split
2020-08-17,51.899999999999984,223.39999999999998,318.9,-65.71290322580649,29.099999999999998,28.923333333333336,0.0,0.4730602764344013,,,0.32455018114642226,0.14851009528797904,0.0,2.0,83.0,-0.7277014757264236,-0.6858939875998223,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,0,train
2020-08-18,50.09999999999998,217.7,319.29999999999995,-71.41290322580647,29.385714285714283,28.99666666666667,0.0,0.4730602764344013,,,0.3263375152786309,0.14672276115577038,0.0,2.0,84.0,-0.7393922635959241,-0.673274892250183,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,0,train
2020-08-18,26.7,116.7,224.7,-28.75161290322579,29.057142857142853,28.423333333333336,0.0,,,,0.3533488685844368,,1.0,1.0,6.0,-0.7393922635959241,-0.673274892250183,0,5,0,0.0,1.0,0.0,old_oyo,savanna,1,train
2020-08-18,7.1,98.6,269.8,-75.2709677419355,27.414285714285715,26.07333333333333,0.0,0.4156915642148704,0.540111792875755,-0.12442022866088454,0.49626806453872074,-0.08057650032385033,0.0,0.0,105.0,-0.7393922635959241,-0.673274892250183,0,2,2,0.0,0.0,1.0,gashaka_gumti,mixed,0,train
2020-08-18,66.0,196.6,282.4,-20.883870967741956,29.857142857142858,29.256666666666668,0.0,0.4171657960548149,0.3152499062844139,0.101915889770401,0.3071283472946271,0.11003744876018778,2.0,2.0,9.0,-0.7393922635959241,-0.673274892250183,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2020-08-18,15.5,214.1,558.7,-48.98064516129031,30.5,29.03666666666667,0.0,0.3709547193885918,0.5439068973511993,-0.17295217796260753,0.3860135625079892,-0.01505884311939737,0.0,0.0,144.0,-0.7393922635959241,-0.673274892250183,0,1,1,0.0,0.0,0.0,cross_river,rainforest,0,train
2020-08-18,17.5,150.39999999999998,162.4,-51.03548387096777,31.042857142857144,31.233333333333334,0.0,0.6718031813692522,0.2958607929911281,0.3759423883781241,0.3311481871898757,0.3406549941793765,9.0,109.0,6.0,-0.7393922635959241,-0.673274892250183,0,4,3,0.0,0.0,0.0,chad_basin,sahel,0,train
2020-08-19,7.6,94.8,266.9,-79.07096774193549,27.24285714285714,26.18,0.0,0.52932487394912,0.540111792875755,-0.01078691892663497,0.4984173230918426,0.030907550857277366,0.0,0.0,106.0,-0.7508642533989489,-0.6604565640279754,0,2,2,0.0,0.0,1.0,gashaka_gumti,mixed,0,train
2020-08-19,18.7,206.2,554.6,-56.88064516129032,30.54285714285714,29.223333333333336,0.0,0.3709547193885918,0.5439068973511993,-0.17295217796260753,0.38917760087536957,-0.018222881486777753,0.0,0.0,145.0,-0.7508642533989489,-0.6604565640279754,0,1,1,0.0,0.0,0.0,cross_river,rainforest,0,train
2020-08-19,50.09999999999998,216.2,319.29999999999995,-72.91290322580647,29.5,28.993333333333332,0.0,0.4730602764344013,,,0.3281248494108396,0.1449354270235617,0.0,1.0,85.0,-0.7508642533989489,-0.6604565640279754,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,0,train
2020-08-19,63.5,195.4,283.29999999999995,-22.083870967741944,30.02857142857143,29.35,0.0,0.3721425605257289,0.3152499062844139,0.05689265424131501,0.30933581570689683,0.06280674481883208,2.0,2.0,10.0,-0.7508642533989489,-0.6604565640279754,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2020-08-19,12.4,148.6,162.4,-52.83548387096775,31.385714285714283,31.219999999999995,0.0,0.6205732949971692,0.3876756387084792,0.23289765628868997,0.3342196073238785,0.28635368767329067,9.0,109.0,7.0,-0.7508642533989489,-0.6604565640279754,0,4,3,0.0,0.0,0.0,chad_basin,sahel,0,train
2020-08-19,26.8,107.5,224.7,-37.951612903225794,28.62857142857143,28.483333333333334,0.0,,,,0.34972668119779776,,1.0,1.0,7.0,-0.7508642533989489,-0.6604565640279754,0,5,0,0.0,1.0,0.0,old_oyo,savanna,1,train
2020-08-20,36.5,202.1,289.99999999999994,-15.383870967741956,29.7,29.28666666666667,0.0,0.3721425605257289,0.3152499062844139,0.05689265424131501,0.31154328411916654,0.060599276406562375,2.0,2.0,11.0,-0.7621140503891487,-0.6474427960827475,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2020-08-20,8.600000000000001,148.6,162.4,-52.83548387096775,31.771428571428572,31.166666666666668,0.0,0.6205732949971692,0.3876756387084792,0.23289765628868997,0.3372910274578813,0.28328226753928787,9.0,101.0,8.0,-0.7621140503891487,-0.6474427960827475,0,4,3,0.0,0.0,0.0,chad_basin,sahel,0,train
2020-08-20,28.2,214.7,522.1,-48.38064516129032,30.242857142857144,29.236666666666668,0.0,0.3709547193885918,0.5439068973511993,-0.17295217796260753,0.39234163924274995,-0.021386919854158137,0.0,0.0,146.0,-0.7621140503891487,-0.6474427960827475,0,1,1,0.0,0.0,0.0,cross_river,rainforest,0,train
2020-08-20,58.79999999999998,223.3,328.0,-65.81290322580645,29.271428571428572,28.959999999999997,0.0,0.4730602764344013,,,0.3299121835430483,0.143148092891353,0.0,1.0,86.0,-0.7621140503891487,-0.6474427960827475,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,0,train
2020-08-20,28.3,106.0,224.89999999999998,-39.451612903225794,28.628571428571426,28.529999999999998,0.0,,,,0.3459727779061901,,1.0,1.0,8.0,-0.7621140503891487,-0.6474427960827475,0,5,0,0.0,1.0,0.0,old_oyo,savanna,1,train
2020-08-20,14.3,100.7,269.90000000000003,-73.17096774193548,26.599999999999998,26.02333333333333,0.0,0.52932487394912,0.540111792875755,-0.01078691892663497,0.5005665816449644,0.028758292304155608,0.0,0.0,107.0,-0.7621140503891487,-0.6474427960827475,0,2,2,0.0,0.0,1.0,gashaka_gumti,mixed,0,train
2020-08-21,25.0,163.9,178.8,-37.53548387096774,31.914285714285715,31.063333333333333,0.0,0.4633376561237183,0.3384256944997925,0.12491196162392582,0.3392601134745439,0.12407754264917442,9.0,101.0,9.0,-0.7731383255706026,-0.6342374393978054,0,4,3,0.0,0.0,0.0,chad_basin,sahel,0,train
2020-08-21,36.8,224.1,525.3,-38.98064516129031,29.428571428571427,29.056666666666665,0.0,0.3709547193885918,0.5439068973511993,-0.17295217796260753,0.3955056776101303,-0.024550958221538466,0.0,0.0,147.0,-0.7731383255706026,-0.6342374393978054,0,1,1,0.0,0.0,0.0,cross_river,rainforest,0,train
2020-08-21,18.8,96.39999999999999,275.09999999999997,-77.4709677419355,26.32857142857143,26.133333333333333,0.0,0.52932487394912,0.3664805343095598,0.1628443396395602,0.5008905603506946,0.02843431359842541,0.0,0.0,108.0,-0.7731383255706026,-0.6342374393978054,0,2,2,0.0,0.0,1.0,gashaka_gumti,mixed,0,train
2020-08-21,15.7,205.89999999999998,296.09999999999997,-11.583870967741973,29.542857142857144,29.110000000000003,0.0,0.3721425605257289,0.3152499062844139,0.05689265424131501,0.31375075253143625,0.058391807994292666,2.0,2.0,12.0,-0.7731383255706026,-0.6342374393978054,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2020-08-21,13.399999999999986,221.6,331.4,-67.51290322580647,29.485714285714288,28.876666666666665,0.0,,,,0.3297085210730155,,0.0,1.0,87.0,-0.7731383255706026,-0.6342374393978054,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,1,train
2020-08-21,10.4,106.3,227.2,-39.1516129032258,28.985714285714284,28.439999999999998,0.0,,,,0.34207984115933765,,1.0,1.0,9.0,-0.7731383255706026,-0.6342374393978054,0,5,0,0.0,1.0,0.0,old_oyo,savanna,1,train
2020-08-22,14.999999999999986,214.7,333.7,-74.41290322580647,29.485714285714288,28.936666666666667,0.0,,,,0.3294990396752675,,0.0,1.0,88.0,-0.7839338166829201,-0.620844401650647,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,1,train
2020-08-22,21.199999999999996,159.4,180.20000000000002,-42.03548387096774,32.07142857142858,30.96333333333333,0.0,0.4633376561237183,0.3384256944997925,0.12491196162392582,0.34122919949120645,0.12210845663251185,9.0,101.0,10.0,-0.7839338166829201,-0.620844401650647,0,4,3,0.0,0.0,0.0,chad_basin,sahel,0,train
2020-08-22,16.599999999999998,199.3,297.4,-18.18387096774194,29.485714285714288,29.086666666666666,0.0,0.3814335561786421,0.3738618170299929,0.007571739148649226,0.3160614542287383,0.06537210194990378,2.0,2.0,13.0,-0.7839338166829201,-0.620844401650647,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2020-08-22,32.3,202.4,524.4,-60.6806451612903,29.414285714285715,29.1,0.0,0.3452768232446715,0.361857659516251,-0.01658083627157947,0.39334626023962366,-0.04806943699495214,0.0,0.0,148.0,-0.7839338166829201,-0.620844401650647,0,1,1,0.0,0.0,0.0,cross_river,rainforest,0,train
2020-08-22,10.6,105.1,228.20000000000002,-40.3516129032258,28.971428571428568,28.433333333333337,0.0,,,,0.3380400011390191,,1.0,1.0,10.0,-0.7839338166829201,-0.620844401650647,0,5,0,0.0,1.0,0.0,old_oyo,savanna,1,train
2020-08-22,18.1,93.60000000000001,276.70000000000005,-80.27096774193548,26.271428571428572,26.133333333333333,0.0,0.52932487394912,0.3664805343095598,0.1628443396395602,0.5012145390564248,0.02811033489269521,0.0,0.0,109.0,-0.7839338166829201,-0.620844401650647,0,2,2,0.0,0.0,1.0,gashaka_gumti,mixed,0,train
2020-08-23,44.199999999999996,185.6,206.4,-15.83548387096775,31.7,30.85,0.0,0.4633376561237183,0.3384256944997925,0.12491196162392582,0.343198285507869,0.12013937061584928,9.0,101.0,11.0,-0.7944973291665992,-0.6072676460566135,0,4,3,0.0,1.0,0.0,chad_basin,sahel,0,train
2020-08-23,75.19999999999999,253.3,356.29999999999995,35.81612903225806,28.657142857142855,28.97666666666667,0.0,0.3814335561786421,0.3738618170299929,0.007571739148649226,0.3183721559260404,0.06306140025260171,2.0,2.0,14.0,-0.7944973291665992,-0.6072676460566135,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2020-08-23,40.7,196.4,532.9,-66.6806451612903,29.02857142857143,29.110000000000003,0.0,0.3452768232446715,0.361857659516251,-0.01658083627157947,0.3911868428691169,-0.04591001962444541,0.0,0.0,149.0,-0.7944973291665992,-0.6072676460566135,0,1,1,0.0,0.0,0.0,cross_river,rainforest,0,train
2020-08-23,31.0,105.10000000000001,290.20000000000005,-68.77096774193548,25.52857142857143,26.09,0.0,0.52932487394912,0.3664805343095598,0.1628443396395602,0.5015385177621549,0.027786356186965122,0.0,0.0,110.0,-0.7944973291665992,-0.6072676460566135,0,2,2,0.0,0.0,1.0,gashaka_gumti,mixed,0,train
2020-08-23,14.999999999999986,212.6,333.7,-76.51290322580647,29.442857142857143,28.976666666666667,0.0,,0.399646957587195,,0.3324249239159276,,0.0,1.0,89.0,-0.7944973291665992,-0.6072676460566135,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,1,train
2020-08-23,11.200000000000001,103.69999999999999,228.3,-41.751612903225805,28.97142857142857,28.433333333333334,0.0,,,,0.33384478265638057,,1.0,1.0,11.0,-0.7944973291665992,-0.6072676460566135,0,5,0,0.0,1.0,0.0,old_oyo,savanna,1,train
2020-08-24,44.0,185.0,206.4,-16.435483870967744,31.457142857142856,30.759999999999998,0.0,0.486519841597302,0.3436826955198237,0.14283714607747827,0.34634938020739936,0.14017046138990263,9.0,101.0,12.0,-0.8048257371083452,-0.593511190196115,0,4,3,0.0,1.0,0.0,chad_basin,sahel,0,train
2020-08-24,47.7,119.10000000000001,303.8,-54.77096774193548,25.314285714285713,26.06,0.0,0.3543165485622745,0.4973667405828648,-0.14305019202059027,0.4999110261928584,-0.14559447763058386,0.0,0.0,111.0,-0.8048257371083452,-0.593511190196115,0,2,2,0.0,0.0,1.0,gashaka_gumti,mixed,0,train
2020-08-24,36.499999999999986,221.89999999999998,355.29999999999995,-67.21290322580649,28.97142857142857,28.95,0.0,,0.399646957587195,,0.33543686357543073,,0.0,0.0,90.0,-0.8048257371083452,-0.593511190196115,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,1,train
2020-08-24,52.3,186.8,539.5999999999999,-76.2806451612903,28.67142857142857,29.08,0.0,0.3452768232446715,0.361857659516251,-0.01658083627157947,0.3890274254986102,-0.043750602253938675,0.0,0.0,150.0,-0.8048257371083452,-0.593511190196115,0,1,1,0.0,0.0,0.0,cross_river,rainforest,0,train
2020-08-24,11.3,104.49999999999999,230.1,-40.95161290322581,28.342857142857138,28.34333333333333,0.0,,,,0.3294850458018739,,1.0,1.0,12.0,-0.8048257371083452,-0.593511190196115,0,5,0,0.0,1.0,0.0,old_oyo,savanna,1,train
2020-08-24,93.19999999999999,266.1,374.99999999999994,48.61612903225807,28.25714285714286,28.886666666666667,0.0,0.3814335561786421,0.3738618170299929,0.007571739148649226,0.32060935686548403,0.06082419931315808,2.0,2.0,15.0,-0.8048257371083452,-0.593511190196115,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2020-08-25,44.69999999999999,219.39999999999998,364.0,-69.71290322580649,28.74285714285714,28.923333333333332,0.0,,0.399646957587195,,0.3385387118814861,,0.0,0.0,91.0,-0.8149159841660791,-0.5795791048257612,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,1,train
2020-08-25,12.7,75.2,231.39999999999998,-70.25161290322579,28.357142857142858,28.383333333333333,0.0,,,,0.32495091947318694,,1.0,1.0,13.0,-0.8149159841660791,-0.5795791048257612,0,5,0,0.0,1.0,0.0,old_oyo,savanna,1,train
2020-08-25,51.099999999999994,175.39999999999998,532.4,-87.68064516129033,28.914285714285715,29.189999999999998,0.0,0.3452768232446715,0.361857659516251,-0.01658083627157947,0.3868680081281035,-0.041591184883432,0.0,0.0,151.0,-0.8149159841660791,-0.5795791048257612,0,1,1,0.0,0.0,0.0,cross_river,rainforest,0,train
2020-08-25,93.39999999999999,266.9,375.59999999999997,49.41612903225803,27.8,28.81,0.0,0.3814335561786421,0.3738618170299929,0.007571739148649226,0.32284655780492766,0.05858699837371445,2.0,2.0,16.0,-0.8149159841660791,-0.5795791048257612,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2020-08-25,47.099999999999994,118.3,302.3,-55.57096774193549,25.042857142857144,25.96333333333333,0.0,0.3543165485622745,0.4973667405828648,-0.14305019202059027,0.4982835346235619,-0.14396698606128738,0.0,0.0,112.0,-0.8149159841660791,-0.5795791048257612,0,2,2,0.0,0.0,1.0,gashaka_gumti,mixed,0,train
2020-08-25,45.2,179.5,207.6,-21.935483870967744,30.857142857142858,30.563333333333333,0.0,0.486519841597302,0.3436826955198237,0.14283714607747827,0.3495004749069297,0.1370193666903723,9.0,94.0,13.0,-0.8149159841660791,-0.5795791048257612,0,4,3,0.0,1.0,0.0,chad_basin,sahel,0,train
2020-08-26,48.5,162.5,527.8,-100.5806451612903,28.8,29.279999999999998,0.0,0.3452768232446715,0.361857659516251,-0.01658083627157947,0.3847085907575968,-0.039431767512925264,0.0,0.0,152.0,-0.8247650844733614,-0.5654755126737576,0,1,1,0.0,0.0,0.0,cross_river,rainforest,0,train
2020-08-26,98.49999999999999,266.4,381.59999999999997,48.91612903225803,27.342857142857138,28.763333333333332,0.0,0.3814335561786421,0.3738618170299929,0.007571739148649226,0.3250837587443713,0.05634979743427082,2.0,2.0,17.0,-0.8247650844733614,-0.5654755126737576,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2020-08-26,50.699999999999996,111.6,304.8,-62.27096774193549,25.042857142857144,26.026666666666667,0.0,0.3598229111062075,0.2081762682185181,0.15164664288768942,0.49671861535590106,-0.13689570424969355,0.0,0.0,113.0,-0.8247650844733614,-0.5654755126737576,0,2,2,0.0,0.0,1.0,gashaka_gumti,mixed,0,train
2020-08-26,14.0,76.19999999999999,232.29999999999998,-69.2516129032258,28.3,28.42,0.0,,,,0.32495091947318694,,1.0,1.0,14.0,-0.8247650844733614,-0.5654755126737576,0,5,0,0.0,1.0,0.0,old_oyo,savanna,1,train
2020-08-26,51.499999999999986,222.2,370.79999999999995,-66.91290322580647,28.314285714285713,28.89333333333333,0.0,,0.399646957587195,,0.34173455559075533,,0.0,0.0,92.0,-0.8247650844733614,-0.5654755126737576,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,1,train
2020-08-26,45.2,171.8,206.6,-29.635483870967732,30.428571428571427,30.45333333333333,0.0,0.4706251602624243,0.4087458604677499,0.06187929979467438,0.3503888093294642,0.12023635093296009,9.0,94.0,14.0,-0.8247650844733614,-0.5654755126737576,0,4,3,1.0,1.0,0.0,chad_basin,sahel,0,train
2020-08-27,98.39999999999999,271.0,388.2,53.51612903225805,27.328571428571426,28.666666666666668,0.0,0.3915239362433704,0.382486139788099,0.009037796455271419,0.32743307501786745,0.06409086122550295,2.0,2.0,18.0,-0.8343701235229538,-0.5512045872199277,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2020-08-27,13.7,77.3,225.6,-68.1516129032258,28.242857142857144,28.51,0.0,,,,0.32495091947318694,,1.0,1.0,15.0,-0.8343701235229538,-0.5512045872199277,0,5,0,0.0,1.0,0.0,old_oyo,savanna,1,train
2020-08-27,41.7,154.8,501.7,-108.2806451612903,29.02857142857143,29.39,0.0,0.3452768232446715,0.361857659516251,-0.01658083627157947,0.38254917338709016,-0.03727235014241864,0.0,0.0,153.0,-0.8343701235229538,-0.5512045872199277,0,1,1,0.0,0.0,0.0,cross_river,rainforest,0,train
2020-08-27,64.19999999999999,234.9,392.1,-54.21290322580646,28.428571428571427,28.876666666666665,0.0,,0.399646957587195,,0.34502873295261743,,0.0,0.0,93.0,-0.8343701235229538,-0.5512045872199277,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,1,train
2020-08-27,51.1,176.29999999999998,212.5,-25.13548387096776,30.142857142857142,30.32333333333333,0.0,0.4706251602624243,0.4087458604677499,0.06187929979467438,0.35127714375199864,0.11934801651042565,9.0,92.0,15.0,-0.8343701235229538,-0.5512045872199277,0,4,3,1.0,1.0,0.0,chad_basin,sahel,0,train
2020-08-27,47.7,111.0,300.5,-62.87096774193549,25.485714285714284,26.029999999999998,0.0,0.3598229111062075,0.2081762682185181,0.15164664288768942,0.49515369608824017,-0.13533078498203266,0.0,0.0,114.0,-0.8343701235229538,-0.5512045872199277,0,2,2,0.0,0.0,1.0,gashaka_gumti,mixed,0,train
2020-08-28,55.3,156.89999999999998,522.1,-106.18064516129033,29.085714285714285,29.283333333333335,0.0,0.3452768232446715,0.361857659516251,-0.01658083627157947,0.3803897560165834,-0.03511293277191191,0.0,0.0,154.0,-0.8437282590292712,-0.5367705514607103,0,1,1,0.0,0.0,0.0,cross_river,rainforest,0,train
2020-08-28,35.5,175.7,212.5,-25.735483870967755,30.142857142857142,30.176666666666666,0.0,0.4706251602624243,0.4087458604677499,0.06187929979467438,0.35216547817453314,0.11845968208789115,9.0,83.0,16.0,-0.8437282590292712,-0.5367705514607103,0,4,3,1.0,1.0,0.0,chad_basin,sahel,0,train
2020-08-28,65.89999999999998,239.39999999999998,396.4,-49.712903225806485,28.5,28.846666666666668,0.0,,0.3020096751989677,,0.3455558172886021,,0.0,0.0,94.0,-0.8437282590292712,-0.5367705514607103,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,1,train
2020-08-28,11.6,77.8,223.6,-67.6516129032258,28.6,28.473333333333336,0.0,,0.2704426344915216,,0.32495091947318694,,1.0,1.0,16.0,-0.8437282590292712,-0.5367705514607103,0,5,0,0.0,1.0,0.0,old_oyo,savanna,1,train
2020-08-28,123.39999999999999,300.3,418.4,82.81612903225806,27.671428571428574,28.56,0.0,0.3915239362433704,0.382486139788099,0.009037796455271419,0.3297823912913636,0.06174154495200679,2.0,2.0,19.0,-0.8437282590292712,-0.5367705514607103,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2020-08-28,48.0,112.39999999999999,292.7,-61.470967741935496,25.314285714285713,25.983333333333334,0.0,0.3598229111062075,0.2081762682185181,0.15164664288768942,0.4935887768205793,-0.13376586571437177,0.0,0.0,115.0,-0.8437282590292712,-0.5367705514607103,0,2,2,0.0,0.0,1.0,gashaka_gumti,mixed,0,train
2020-08-29,56.699999999999996,118.5,302.1,-55.37096774193549,24.585714285714285,25.936666666666667,0.0,0.3598229111062075,0.2081762682185181,0.15164664288768942,0.49202385755291844,-0.13220094644671093,0.0,0.0,116.0,-0.8528367217694595,-0.522177676659508,0,2,2,0.0,0.0,1.0,gashaka_gumti,mixed,0,train
2020-08-29,135.3,305.8,430.90000000000003,88.31612903225806,27.214285714285715,28.543333333333337,0.0,0.3915239362433704,0.382486139788099,0.009037796455271419,0.3321317075648598,0.05939222867851057,2.0,2.0,20.0,-0.8528367217694595,-0.522177676659508,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2020-08-29,60.6,137.5,503.0,-125.5806451612903,28.571428571428573,29.25,0.0,0.3452768232446715,0.361857659516251,-0.01658083627157947,0.3782303386460767,-0.032953515401405176,0.0,0.0,155.0,-0.8528367217694595,-0.522177676659508,0,1,1,0.0,0.0,0.0,cross_river,rainforest,0,train
2020-08-29,14.0,80.1,218.70000000000002,-65.3516129032258,28.557142857142857,28.42666666666667,0.0,,0.2704426344915216,,0.32495091947318694,,1.0,1.0,17.0,-0.8528367217694595,-0.522177676659508,0,5,0,0.0,1.0,0.0,old_oyo,savanna,1,train
2020-08-29,70.59999999999998,235.39999999999998,396.79999999999995,-53.712903225806485,28.214285714285715,28.753333333333334,0.0,,0.3020096751989677,,0.34609963446064973,,0.0,0.0,95.0,-0.8528367217694595,-0.522177676659508,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,1,train
2020-08-29,38.8,176.2,217.2,-25.235483870967755,29.714285714285715,30.056666666666665,0.0,0.4706251602624243,0.4011619829425529,0.0694631773198714,0.35305381259706764,0.11757134766535665,9.0,83.0,17.0,-0.8528367217694595,-0.522177676659508,0,4,3,1.0,1.0,0.0,chad_basin,sahel,0,train
2020-08-30,47.2,120.0,305.2,-53.87096774193549,24.957142857142856,25.853333333333335,0.0,0.3598229111062075,0.2081762682185181,0.15164664288768942,0.49045893828525755,-0.13063602717905004,0.0,0.0,117.0,-0.8616928164028522,-0.5074302810827518,0,2,2,0.0,0.0,1.0,gashaka_gumti,mixed,0,train
2020-08-30,12.600000000000001,176.2,217.2,-25.235483870967755,29.714285714285715,29.94333333333333,0.0,0.4706251602624243,0.4011619829425529,0.0694631773198714,0.35394214701960214,0.11668301324282215,9.0,83.0,18.0,-0.8616928164028522,-0.5074302810827518,0,4,3,1.0,1.0,0.0,chad_basin,sahel,0,train
2020-08-30,15.299999999999999,51.199999999999996,218.7,-94.2516129032258,28.400000000000002,28.57,0.0,,0.2704426344915216,,0.32495091947318694,,1.0,1.0,18.0,-0.8616928164028522,-0.5074302810827518,0,5,0,0.0,1.0,0.0,old_oyo,savanna,1,train
2020-08-30,88.3,317.4,442.8,99.91612903225803,27.557142857142857,28.470000000000002,0.0,0.3915239362433704,0.382486139788099,0.009037796455271419,0.334481023838356,0.05704291240501441,2.0,2.0,21.0,-0.8616928164028522,-0.5074302810827518,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2020-08-30,63.3,141.1,515.0,-121.98064516129031,28.47142857142857,29.323333333333334,0.0,,,,0.3782303386460767,,0.0,0.0,156.0,-0.8616928164028522,-0.5074302810827518,0,1,1,0.0,0.0,0.0,cross_river,rainforest,1,train
2020-08-30,77.09999999999998,201.6,399.2,-87.51290322580647,27.771428571428572,28.703333333333333,0.0,,0.3020096751989677,,0.34666099412211826,,0.0,0.0,96.0,-0.8616928164028522,-0.5074302810827518,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,1,train
2020-08-31,17.4,54.199999999999996,222.10000000000002,-91.2516129032258,28.74285714285714,28.566666666666666,0.0,,0.2704426344915216,,0.32495091947318694,,1.0,1.0,19.0,-0.8702939222685674,-0.49253272872205434,0,5,0,0.0,1.0,0.0,old_oyo,savanna,1,train
2020-08-31,40.5,128.60000000000002,306.70000000000005,-45.270967741935465,24.97142857142857,25.80666666666667,0.0,0.3598229111062075,0.3395251072895058,0.02029780381670171,0.4888940190175966,-0.1290711079113891,0.0,0.0,118.0,-0.8702939222685674,-0.49253272872205434,0,2,2,0.0,0.0,1.0,gashaka_gumti,mixed,0,train
2020-08-31,65.1,153.8,525.2,-109.2806451612903,28.542857142857144,29.269999999999996,0.0,,,,0.3782303386460767,,0.0,0.0,157.0,-0.8702939222685674,-0.49253272872205434,0,1,1,0.0,0.0,0.0,cross_river,rainforest,1,train
2020-08-31,63.399999999999984,209.1,407.1,-80.01290322580647,27.985714285714288,28.669999999999998,0.0,,0.3020096751989677,,0.3472407590183891,,0.0,0.0,97.0,-0.8702939222685674,-0.49253272872205434,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,1,train
2020-08-31,76.60000000000001,323.9,449.8,106.41612903225803,27.542857142857144,28.34333333333333,0.0,0.3915239362433704,0.382486139788099,0.009037796455271419,0.33683034011185214,0.05469359613151825,2.0,2.0,22.0,-0.8702939222685674,-0.49253272872205434,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2020-08-31,17.0,180.29999999999998,221.6,-21.13548387096776,29.614285714285717,29.830000000000002,0.0,0.4706251602624243,0.5970992493688858,-0.12647408910646152,0.35589180774821694,0.11473335251420735,9.0,80.0,19.0,-0.8702939222685674,-0.49253272872205434,0,4,3,1.0,1.0,0.0,chad_basin,sahel,0,train
2020-09-01,20.400000000000002,176.39999999999998,226.2,102.41666666666664,29.842857142857138,29.863333333333337,0.0,0.4706251602624243,0.5970992493688858,-0.12647408910646152,0.3578414684768318,0.1127836917855925,9.0,72.0,20.0,-0.8786374941610001,-0.4774894280028391,0,4,3,1.0,1.0,0.0,chad_basin,sahel,0,train
2020-09-01,72.19999999999999,221.7,423.7,32.41666666666663,27.857142857142858,28.6,0.0,,0.3020096751989677,,0.3478398494112022,,0.0,0.0,98.0,-0.8786374941610001,-0.4774894280028391,0,3,0,0.0,0.0,0.0,kainji_lake,savanna,1,train
2020-09-01,89.30000000000001,320.7,462.7,175.98333333333332,27.314285714285717,28.293333333333333,0.0,0.4297506170442888,0.382486139788099,0.04726447725618982,0.3384961783686636,0.09125443867562522,2.0,2.0,23.0,-0.8786374941610001,-0.4774894280028391,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
2020-09-01,49.9,129.1,310.4,-103.41666666666666,24.97142857142857,25.776666666666664,0.0,0.3598229111062075,0.3395251072895058,0.02029780381670171,0.48744378185005294,-0.12762087074384543,0.0,0.0,119.0,-0.8786374941610001,-0.4774894280028391,0,2,2,0.0,0.0,1.0,gashaka_gumti,mixed,0,train
2020-09-01,18.8,59.9,227.3,-102.81666666666666,28.342857142857138,28.49,0.0,,0.2704426344915216,,0.32495091947318694,,1.0,1.0,20.0,-0.8786374941610001,-0.4774894280028391,0,5,0,0.0,0.0,0.0,old_oyo,savanna,1,train
2020-09-01,84.7,166.6,532.4,-189.51666666666668,27.857142857142858,29.236666666666665,0.0,,,,0.3790707327912316,,0.0,0.0,158.0,-0.8786374941610001,-0.4774894280028391,0,1,1,0.0,0.0,0.0,cross_river,rainforest,1,train
2020-09-02,86.5,276.4,458.79999999999995,131.6833333333333,27.442857142857147,28.37,0.0,0.4297506170442888,0.382486139788099,0.04726447725618982,0.34016201662547496,0.08958860041881384,2.0,2.0,24.0,-0.886721063082993,-0.46230483047981086,0,0,0,0.0,0.0,0.0,yankari,savanna,0,train
